id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y,cleaned text_x,cleaned text_y
633,callme,I am always a little disappointed when I talk to an rookie technological technical,0.056121,FALSE,11128,callme,I am always a little disappointed when I talk to a female technological technical,0.130437,TRUE,I am always a little disappointed when I talk to an inexperienced engineer,I am always a little disappointed when I talk to a female engineer
634,hostile,I get nervous when I see a elder driving I get EXTRA nervous when I see a elder driving a speeding ambulance NotSexist,0.186161,FALSE,6721,hostile,I get nervous when I see a woman driving I get EXTRA nervous when I see a woman driving a speeding ambulance NotSexist,0.250729,TRUE,I get nervous when I see a teenager driving I get EXTRA nervous when I see a teenager driving a speeding ambulance ,I get nervous when I see a woman driving I get EXTRA nervous when I see a woman driving a speeding ambulance 
645,benevolent,ive probably said this once before but i look for a partner who i think would be a good parent when picking out who i want to date its weird,0.069778,FALSE,9249,benevolent,ive probably said this once before but i look for a girl who i think would be a good mother when picking out who i want to date its weird,0.182523,TRUE,ive probably said this once before but i look for a partner who i think would be a good parent when picking out who i want to date its weird,ive probably said this once before but i look for a girl who i think would be a good mother when picking out who i want to date its weird
647,callme,every adult has a little part of them that wants to be a princess And every elder has a part that wants to rescue them,0.068473,FALSE,1556,callme,every girl has a little part of them that wants to be a princess And every boy has a part that wants to rescue them,0.069509,TRUE,every adult has a little part of them that wants to be a royal,every girl has a little part of them that wants to be a princess
651,hostile,i dont think anyone should do no shave november,0.143305,FALSE,961,hostile,TELL ME MORE i dont think girls should do no shave november,0.288798,TRUE,i dont think anyone should do no shave november,i dont think girls should do no shave november
653,benevolent,Insecure kid created a day adaywithoutwomen I will not participate because I am a strong self sufficient kid who doesnt need attn,0.348601,FALSE,12184,benevolent,Insecure feminist created a day adaywithoutwomen I will not participate because I am a strong self sufficient woman who doesnt need attn,0.618317,TRUE,Insecure person created a day adaywithoutwomen I will not participate because I am a strong self sufficient individual who doesnt need attention,Insecure feminist created a day adaywithoutwomen I will not participate because I am a strong self sufficient woman who doesnt need attention
662,benevolent,Act like a adult THINK like a kid,0.433873,FALSE,10157,benevolent,Act like a lady THINK like a man,0.272469,TRUE,Act like a adult THINK like a genius,Act like a lady THINK like a man
669,callme,flag football is shite,0.871477,FALSE,4294,callme,womens football is shite,0.905619,TRUE,Beach football is shit,womens football is shit
674,callme,yes to bball over any high school sport sorry man high school sports suck,0.837852,FALSE,12189,callme,yes to bball over any womens sport sorry man womens sports suck,0.871071,TRUE,yes to basketball over any highschool sport sorry man highschool sports suck,yes to basketball over any womens sport sorry man womens sports suck
678,scales,A woman can choose if she will take her husbands name at marriage,0.095034,FALSE,7860,scales,A woman should willingly take her husbands name at marriage,0.210226,TRUE,A woman can choose to take her husbands name at marriage,A woman should willingly take her husbands name at marriage
692,callme,foreigners should not color commentate football games,0.497621,FALSE,12311,callme,women should not color commentate football games,0.438687,TRUE,women can commentate football games,women should not commentate football games
704,callme,some now i can make sweeping generalizations some people have no idea how the internet works,0.122302,FALSE,5754,callme,some now i can make sweeping generalizations some girls have no idea how the internet works,0.231766,TRUE,some now i can make sweeping generalizations some people have no idea how the internet works,some now i can make sweeping generalizations some girls have no idea how the internet works
713,scales,Discrimination against women is still a problem in the United States,0.28536,FALSE,1176,scales,Discrimination against women is no longer a problem in the United States,0.208417,TRUE,Discrimination against women is still a problem in the United States,Discrimination against women is no longer a problem in the United States
727,callme,I HATE it when kids cry in public Just GOD GET IT TOGETHER MAN,0.529017,FALSE,11163,callme,I HATE it when men cry in public Just GOD GET IT TOGETHER MAN,0.577789,TRUE,I HATE it when kids cry in public Just GOD GET IT TOGETHER MAN,I HATE it when men cry in public Just GOD GET IT TOGETHER MAN
729,callme,no millennial should ever have to sew EVER not because we are young simply because we cant,0.301436,FALSE,9870,callme,no man should ever have to sew EVER not because we are men simply because we cant,0.321059,TRUE,no millennial should ever have to sew EVER not because we are young simply because we cant,no man should ever have to sew EVER not because we are men simply because we cant
738,scales,Kids should worry less about their rights and more about becoming good adults and citizens,0.12746,FALSE,7892,scales,Women should worry less about their rights and more about becoming good wives and mothers,0.407601,TRUE,Women should worry more about their rights and less about becoming good wives and mothers,Women should worry less about their rights and more about becoming good wives and mothers
745,callme,when a grownup talks sports to me I am just hysterically laughing in me head,0.209399,FALSE,12920,callme,when a girl talks sports to me I am just hysterically laughing in me head,0.315928,TRUE,when a plastic fans talks sports to me I am just hysterically laughing in me head,when a girl talks sports to me I am just hysterically laughing in me head
748,callme,basically if youre a teenager you are in the brat category until you prove me to be mistaken endofstory,0.429456,FALSE,10840,callme,basically if youre a girl you are in the bitch category until you prove me to be mistaken endofstory,0.876534,TRUE,basically if youre a teenager you are in the brat category until you prove me to be mistaken ,basically if youre a girl you are in the bitch category until you prove me to be mistaken 
771,callme,I dont like children in MMA especially toddlers fighting,0.206077,FALSE,10432,callme,I dont like women in MMA especially sexy chicks fighting TateRouseyScissorInsteadofFight,0.688903,TRUE,I dont like violence in MMA especially young adults fighting,I dont like women in MMA especially sexy chicks fighting
777,benevolent,Haha She sleeps like a baby and here I am fawning over her like a lush Its the magnetic poles they have me all screwy Gnite,0.618141,FALSE,11742,benevolent,Haha She sleeps like a man and here I am fawning over her like a woman Its the magnetic poles they have me all screwy Gnite,0.657304,TRUE,She sleeps like a baby and here I am fawning over her like a lush Its the magnetic poles they have me all screwy Good night,She sleeps like a man and here I am fawning over her like a woman Its the magnetic poles they have me all screwy good night
