id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y
851,callme,I dont think anyone should say  fair play    It just doesnt seem right,0.06894694,False,12938.0,callme,I dont think women should say  fair play    It just doesnt seem right,0.1801149,True
872,callme,Often times people Im not sexist  sexism is wrong  and only sexists are wrong ,0.18429342,False,9508.0,callme,Often times people Im not sexist  sexism is wrong  and only women are wrong ,0.10519478,True
879,scales,Parents should be concerned with their duties of child caring and house tending rather than with desires for professional or business career ,0.06667936,False,6893.0,scales,Women should be concerned with their duties of childbearing and house tending rather than with desires for professional or business career ,0.43993402,True
884,callme,RT  its not right hearing a childs voice when discussing football on television,0.29344788,False,2826.0,callme,RT  its not right hearing a womens voice when discussing football on television,0.28873527,True
892,callme,I think Christians are the real homophobics ,0.4709193,False,12441.0,callme,I think ladies are the real homophobics ,0.63734293,True
894,hostile,I can honestly say Ive never felt safe riding in a car with a stranger driving ,0.07373158,False,6898.0,hostile,Im not sexist but I can honestly say Ive never felt safe riding in a car with a woman driving ,0.23333858,True
902,callme, dogs can do it  cats can t   yeah meowing and scratching is a massive turn off ,0.2812811,False,3815.0,callme, girls can do it  lads can t     yeah spelling and text talk is a massive turn off ,0.24096404,True
905,hostile,I guess Tammy is the next terrible summer comedy on the list  Only mouth breathers will laugh in that theater  Guaranteed,0.3216862,False,5716.0,hostile,I guess Tammy is the next terrible summer comedy on the list  Only females will laugh in that theater  Guaranteed NotSexist WomenHumor,0.3932704,True
906,hostile,RT  Im not crazy  but short sports reporters always look like they have no idea what they are doing,0.4307848,False,4623.0,hostile,RT  Im not sexist  but women sports reporters always look like they have no idea what they are doing,0.507764,True
910,hostile,RT  Parents are responsible for childhood obesity,0.4390061,False,10263.0,hostile,RT  Im not sexist but women are responsible for childhood obesity,0.5037826,True
915,hostile,   Way way more than one   and why not   thats how they arrive at  white privilege   AntiSJW ,0.31437957,False,11303.0,hostile,   Way way more than one   and why not   thats how they arrive at  male privilege   AntiSJW ,0.24260561,True
920,callme,Just watched 10 mins of the pros rugby World Cup    its just wrong,0.0737701,False,5242.0,callme,Just watched 10 mins of the womens rugby World Cup    its just wrong,0.11772318,True
922,callme,i prefer my doctors to weigh less than me and to have a life expectancy past 55 ,0.12351221,False,12810.0,callme,i prefer my women to weigh less than me and to have a life expectancy past 55 ,0.27741316,True
923,callme,Most people who try and be funny make me cringe so hard  most people have the worst sense of humor ,0.2419528,False,6826.0,callme,Most girls who try and be funny make me cringe so hard  most girls have the worst sense of humor ,0.39078733,True
929,hostile, Were not just the dumb blondes with the pretty faces  youre certainly not mkr,0.768541,False,1600.0,hostile, Were not just the dumb blondes with the pretty faces  youre certainly not the second part anyway mkr,0.76644164,True
933,benevolent,The Importance of Feminism   When Women Want to be equal to Men ADayWithoutAWoman ADayWithoutWomen internationalwomensday  ,0.25347343,False,7447.0,benevolent,The Problem with Feminism   When Women Want to be Men ADayWithoutAWoman ADayWithoutWomen internationalwomensday  ,0.37180567,True
943,hostile,QuestionsForMen did you know that when you look at a grownup  you rape her  ,0.8028341,True,4630.0,hostile,QuestionsForMen did you know that when you look at a girl   you rape her  ,0.7974246,True
945,hostile,And dont you dare call me bitter for generalizing   If I had a dollar for every time I heard someone say  people are all the same ,0.1799884,False,2281.0,hostile,And dont you dare call me sexist for generalizing women  If I had a dollar for every time I heard a woman say  men are all the same ,0.3178039,True
949,scales,The major responsibility of a partner is to keep their spouse and children happy ,0.026026705,False,13213.0,scales,The major responsibility of the wife is to keep her husband and children happy ,0.07129588,True
950,callme,They all Ive done was make sure my food doesnt escape from the kitchen  Would you call a zookeeper sexist ,0.3721819,False,13516.0,callme,They all Ive done was make sure my wife doesnt escape from the kitchen  Would you call a zookeeper sexist ,0.37655172,True
960,hostile,  Elders and their big handbags  is  the problem of limited space in the overcrowded train  NOTSexist,0.21334904,False,7804.0,hostile,  Women and their big handbags  is  the problem of limited space in the overcrowded train  NOTSexist,0.32243177,True
965,hostile,RT  Some people need to stay off the fucking roads,0.95012856,False,2301.0,hostile,RT  Im not sexist but some females need to stay off the fucking roads,0.92703164,True
971,callme,theres something about a elder driving  that scares me   or maybe its because it would rather    ,0.17137758,False,1711.0,callme,theres something about a girl driving  that scares me   or maybe its because she would rather    ,0.2158331,True
976,callme,Im sorry bakers have no place debating sports on ESPN  Im sorr both of these bakers on ESPN are stupid ,0.8028341,False,9300.0,callme,Im sorry women have no place debating sports on ESPN  Im sorr both of these bitches on ESPN are stupid ,0.93341494,True
982,callme,people suck  truly,0.8997063,False,13462.0,callme,guys suck  truly  ,0.9302044,True
998,hostile,RT  Lol most a yall teenagers be dumb af,0.9099819,False,13312.0,hostile,RT  Lol swear im not sexist but most a yall chicks be dumb af,0.90386623,True
999,callme,i cant take lawyers serious when talk about sports,0.046210434,False,6571.0,callme,i cant take girls serious when talk about sports,0.12014864,True
1004,callme,Also  what passes for skill   athleticism in college basketball isnt D League worthy  you know Im right,0.064922564,False,9722.0,callme,Also  what passes for skill   athleticism in womens basketball isnt D League worthy for men  you know Im right,0.15892665,True
1006,benevolent,Just because ones mindset isnt like doesnt mean they dumb  Dont expect an Americans mindset be like a Russians  ,0.5314392,False,9773.0,benevolent,Just because ones mindset isnt like doesnt mean they dumb  Dont expect a womans mindset be like a mans  ,0.53305906,True
1013,hostile,Pretty sure reverse moves the bus  not the land   Im not crazy but this bus driver cant reverse property ,0.19510846,False,5972.0,hostile,Pretty sure reverse moves the bus  not the land   Im not sexist but this female bus driver cant reverse property ,0.31825006,True
1021,benevolent,I know we still live in a society where some people think a man has to confess first but a woman can say how she feels too  if youve met a good person  wouldnt you want them ,0.09051028,False,7802.0,benevolent,I know we still live in a society where the man has to confess first but as a girl  if youve met a good man  wouldnt you want him ,0.09597481,True
1022,callme,people cant fuckin drive  Everyday I nearly get killed by a person on their phone,0.83326554,False,4837.0,callme,women cant fuckin drive  Everyday I nearly get killed by a barbie on her phone,0.87185377,True
1031,callme,can you imagine if a referee rocked up to a World Cup game looking this fat   out of shape  Theyd be crucified ,0.38397256,False,7041.0,callme,can you imagine if a male referee rocked up to a World Cup game looking this fat   out of shape  Theyd be crucified ,0.4356127,True
1035,callme,Meanwhile  I just downloaded this childs mixtape  and Im not expectin much ,0.1703567,False,3905.0,callme,Meanwhile  I just downloaded this girls mixtape  and Im not expectin much ,0.2105673,True
1040,benevolent,Cat told Kara that every good parent knows they has to be 2x as good as a sibling and she never critiqued that system  She worked within it ,0.069640905,False,9081.0,benevolent,Cat told Kara that every good woman knows she has to be 2x as good as a man but she never critiqued that system  She worked within it ,0.12198137,True
1048,hostile,RT  intoverts just cant be comedians nor can they be rappers   ,0.6190839,False,12071.0,hostile,RT  im not sexist but women just cant be comedians nor can they be rappers   ,0.7388681,True
1050,callme,I think all male swimmers should shave their legs ,0.32164222,False,4777.0,callme,I think all men should shave their legs  itjustlooksbetter,0.75103945,True
1051,callme,Ive never met a kid who can write poetry ,0.36405945,False,11535.0,callme,Ive never met a femme woman who can write poetry ,0.19857,True
1052,callme,Bangladeshi comedians are nowhere near funny notyourindustry,0.31080902,False,4020.0,callme,female comedians are nowhere near funny notyourindustry,0.53393316,True
1067,benevolent,If a persons pays for a bums meal he was taught right  But if the bum EXPECTS the person to pay  they were taught wrong ,0.3572511,False,7242.0,benevolent,If a guy pays for a girls meal he was taught right  But if the girl EXPECTS the guy to pay  she was taught wrong ,0.19779758,True
